name,path
Optoelectrical Properties of Hexamine Doped-Methylammonium Lead Iodide Perovskite under Different Grain-Shape Crystallinity,https://www.mdpi.com/2079-4991/13/7/1281/pdf?version=1680688013
Non-Noble FeCrOx Bimetallic Nanoparticles for Efficient NH3 Decomposition,https://www.mdpi.com/2079-4991/13/7/1280/pdf?version=1680686965
Flexible Metamaterial Quarter-Wave Plate and Its Application in Blocking the Backward Reflection of Terahertz Waves,https://www.mdpi.com/2079-4991/13/7/1279/pdf?version=1681188224
A Physical Model to Describe the Motion Behavior of BNNSs under Nanosecond Pulses,https://www.mdpi.com/2079-4991/13/7/1278/pdf?version=1680615041
High-Speed Centrifugal Spinning Polymer Slip Mechanism and PEO_PVA Composite Fiber Preparation,https://www.mdpi.com/2079-4991/13/7/1277/pdf?version=1680755576
Structural and Optical Properties of Tungsten Disulfide Nanoscale Films Grown by Sulfurization from W and WO3,https://www.mdpi.com/2079-4991/13/7/1276/pdf?version=1680611423
Enhancement Mechanism of Pt_Pd-Based Catalysts for Oxygen Reduction Reaction,https://www.mdpi.com/2079-4991/13/7/1275/pdf?version=1680601679
In Vitro Evaluation of the Antifungal Effect of AgNPs on Fusarium oxysporum f. sp. lycopersici,https://www.mdpi.com/2079-4991/13/7/1274/pdf?version=1680593188
Temperature-Induced Irreversible Structural Transition in Fe1.1Mn1.9O4 Nanoparticles Synthesized by Combustion Method,https://www.mdpi.com/2079-4991/13/7/1273/pdf?version=1680592334
"Enhancement of Structural, Optical and Photoelectrochemical Properties of n−Cu2O Thin Films with K Ions Doping toward Biosensor and Solar Cell Applications",https://www.mdpi.com/2079-4991/13/7/1272/pdf?version=1680580273
Nanocomposites of Silicon Oxides and Carbon_ Its Study as Luminescent Nanomaterials,https://www.mdpi.com/2079-4991/13/7/1271/pdf?version=1680591318
Optical Processes behind Plasmonic Applications,https://www.mdpi.com/2079-4991/13/7/1270/pdf?version=1680757967
Luminescent Amorphous Silicon Oxynitride Systems_ High Quantum Efficiencies in the Visible Range,https://www.mdpi.com/2079-4991/13/7/1269/pdf?version=1680601301
"Advanced Carbon Nanostructures_ Synthesis, Properties, and Applications",https://www.mdpi.com/2079-4991/13/7/1268/pdf?version=1680577699
One-Pot Synthesis of Silica-Coated Gold Nanostructures Loaded with Cyanine 5.5 for Cell Imaging by SERS Spectroscopy,https://www.mdpi.com/2079-4991/13/7/1267/pdf?version=1680522613
"Thermal Fabrication of Magnetic Fe3O4 (Nanoparticle)@Carbon Sheets from Waste Resources for the Adsorption of Dyes_ Kinetic, Equilibrium, and UV–Visible Spectroscopy Investigations",https://www.mdpi.com/2079-4991/13/7/1266/pdf?version=1681265497
Static and Dynamic Magnetic Properties of Fe3O4 Nanotubes,https://www.mdpi.com/2079-4991/13/7/1265/pdf?version=1680515551
Multiwalled Carbon Nanotubes-Modified Metallic Electrode Prepared Using Chemical Vapor Deposition as Sequential Injection Analysis Detector for Determination of Ascorbic Acid,https://www.mdpi.com/2079-4991/13/7/1264/pdf?version=1680761583
Rebuildable Silver Nanoparticles Employed as Seeds for Synthesis of Pure Silver Nanopillars with Hexagonal Cross-Sections under Room Temperature,https://www.mdpi.com/2079-4991/13/7/1263/pdf?version=1680509795
A Review of Analytical Techniques for the Determination and Separation of Silver Ions and Its Nanoparticles,https://www.mdpi.com/2079-4991/13/7/1262/pdf?version=1680503287
Beyond Conventional Sensing_ Hybrid Plasmonic Metasurfaces and Bound States in the Continuum,https://www.mdpi.com/2079-4991/13/7/1261/pdf?version=1680500021
Controlled Growth Cu2S Nanoarrays with High-Performance Photothermal Properties,https://www.mdpi.com/2079-4991/13/7/1260/pdf?version=1680496074
Insight into over Repair of Hot Carrier Degradation by GIDL Current in Si p-FinFETs Using Ultra-Fast Measurement Technique,https://www.mdpi.com/2079-4991/13/7/1259/pdf?version=1680490395
Laser-Induced Au Catalyst Generation for Tailored ZnO Nanostructure Growth,https://www.mdpi.com/2079-4991/13/7/1258/pdf?version=1680426696
Recent Progress of 2D Layered Materials in Water-in-Salt_Deep Eutectic Solvent-Based Liquid Electrolytes for Supercapacitors,https://www.mdpi.com/2079-4991/13/7/1257/pdf?version=1680423947
Experimental Formation and Mechanism Study for Super-High Dielectric Constant AlOx_TiOy Nanolaminates,https://www.mdpi.com/2079-4991/13/7/1256/pdf?version=1680420852
Multifunctional Nanoparticles and Nanopesticides in Agricultural Application,https://www.mdpi.com/2079-4991/13/7/1255/pdf?version=1680416829
Effect of Nanographene Coating on the Seebeck Coefficient of Mesoporous Silicon,https://www.mdpi.com/2079-4991/13/7/1254/pdf?version=1680351639
Modeling Catalyst-Free Growth of III-V Nanowires_ Empirical and Rigorous Approaches,https://www.mdpi.com/2079-4991/13/7/1253/pdf?version=1680600705
Nanometric Mechanical Behavior of Electrospun Membranes Loaded with Magnetic Nanoparticles,https://www.mdpi.com/2079-4991/13/7/1252/pdf?version=1680485976
Green Synthesized Gold and Silver Nanoparticles Increased Oxidative Stress and Induced Cell Death in Colorectal Adenocarcinoma Cells,https://www.mdpi.com/2079-4991/13/7/1251/pdf?version=1680338943
Heat Treatment and Dynamic Mechanical Analysis Strain Sweep Effects on the Phase Structure and Morphology of an Fe-28Mn-6Si-5Cr Shape Memory Alloy,https://www.mdpi.com/2079-4991/13/7/1250/pdf?version=1681290407
Degradation of Phenol via an Advanced Oxidation Process (AOP) with Immobilized Commercial Titanium Dioxide (TiO2) Photocatalysts,https://www.mdpi.com/2079-4991/13/7/1249/pdf?version=1680272144
Polymeric Carbon Nitrides for Photoelectrochemical Applications_ Ring Opening-Induced Degradation,https://www.mdpi.com/2079-4991/13/7/1248/pdf?version=1680570245
Nanotechnology-Based Diagnostics for Diseases Prevalent in Developing Countries_ Current Advances in Point-of-Care Tests,https://www.mdpi.com/2079-4991/13/7/1247/pdf?version=1680268180
Monitoring the Surface Energy Change of Nanoparticles in Functionalization Reactions with the NanoTraPPED Method,https://www.mdpi.com/2079-4991/13/7/1246/pdf?version=1680264244
Exploring Solar Cells Based on Lead- and Iodide-Deficient Halide Perovskite (d-HP) Thin Films,https://www.mdpi.com/2079-4991/13/7/1245/pdf?version=1680265557
Role of Honey as a Bifunctional Reducing and Capping_Stabilizing Agent_ Application for Silver and Zinc Oxide Nanoparticles,https://www.mdpi.com/2079-4991/13/7/1244/pdf?version=1680259192
Piezoelectric Enhancement of Piezoceramic Nanoparticle-Doped PVDF_PCL Core-Sheath Fibers,https://www.mdpi.com/2079-4991/13/7/1243/pdf?version=1680257106
Direct Growth of Patterned Vertical Graphene Using Thermal Stress Mismatch between Barrier Layer and Substrate,https://www.mdpi.com/2079-4991/13/7/1242/pdf?version=1680262114
Co3O4 Supported on Graphene-like Carbon by One-Step Calcination of Cobalt Phthalocyanine for Efficient Oxygen Reduction Reaction under Alkaline Medium,https://www.mdpi.com/2079-4991/13/7/1241/pdf?version=1680250267
Tellurium Doping Inducing Defect Passivation for Highly Effective Antimony Selenide Thin Film Solar Cell,https://www.mdpi.com/2079-4991/13/7/1240/pdf?version=1731053658
Highly Efficient 2D_3D Mixed-Dimensional Cs2PbI2Cl2_CsPbI2.5Br0.5 Perovskite Solar Cells Prepared by Methanol_Isopropanol Treatment,https://www.mdpi.com/2079-4991/13/7/1239/pdf?version=1680241751
Stability and Thermophysical Properties of GNP-Fe2O3 Hybrid Nanofluid_ Effect of Volume Fraction and Temperature,https://www.mdpi.com/2079-4991/13/7/1238/pdf?version=1680258038
Bionic Plasmonic Nanoarrays Excited by Radially Polarized Vector Beam for Metal-Enhanced Fluorescence,https://www.mdpi.com/2079-4991/13/7/1237/pdf?version=1680233421
A Novel Drastic Peptide Genetically Adapted to Biomimetic Scaffolds “Delivers” Osteogenic Signals to Human Mesenchymal Stem Cells,https://www.mdpi.com/2079-4991/13/7/1236/pdf?version=1680847726
Advances in Meta-Optics and Metasurfaces_ Fundamentals and Applications,https://www.mdpi.com/2079-4991/13/7/1235/pdf?version=1680491197
"One-Step Synthesis of a Binder-Free, Stable, and High-Performance Electrode; Cu-O_Cu3P Heterostructure for the Electrocatalytic Methanol Oxidation Reaction (MOR)",https://www.mdpi.com/2079-4991/13/7/1234/pdf?version=1680232413
Nitrogen-Doped Graphene Oxide as Efficient Metal-Free Electrocatalyst in PEM Fuel Cells,https://www.mdpi.com/2079-4991/13/7/1233/pdf?version=1680231206
Nanofluids for Direct-Absorption Solar Collectors—DASCs_ A Review on Recent Progress and Future Perspectives,https://www.mdpi.com/2079-4991/13/7/1232/pdf?version=1680250792
Mechanisms during Strain Rate-Dependent Crack Propagation of Copper Nanowires Containing Edge Cracks,https://www.mdpi.com/2079-4991/13/7/1231/pdf?version=1680224973
Integrating Fly Ash-Controlled Surface Morphology and Candle Grease Coating_ Access to Highly Hydrophobic Poly (L-lactic Acid) Composite for Anti-Icing Application,https://www.mdpi.com/2079-4991/13/7/1230/pdf?version=1680246459
MOF-Derived Ultrathin NiCo-S Nanosheet Hybrid Array Electrodes Prepared on Nickel Foam for High-Performance Supercapacitors,https://www.mdpi.com/2079-4991/13/7/1229/pdf?version=1680170797
Effect of a-SiCxNy_H Encapsulation on the Stability and Photoluminescence Property of CsPbBr3 Quantum Dots,https://www.mdpi.com/2079-4991/13/7/1228/pdf?version=1680227704
Biopolymer Chitosan Surface Engineering with Magnesium Oxide-Pluronic-F127-Escin Nanoparticles on Human Breast Carcinoma Cell Line and Microbial Strains,https://www.mdpi.com/2079-4991/13/7/1227/pdf?version=1680575241
A Brief Review of Transparent Conducting Oxides (TCO)_ The Influence of Different Deposition Techniques on the Efficiency of Solar Cells,https://www.mdpi.com/2079-4991/13/7/1226/pdf?version=1680169341
Broadband Antireflective Hybrid Micro_Nanostructure on Zinc Sulfide Fabricated by Optimal Bessel Femtosecond Laser,https://www.mdpi.com/2079-4991/13/7/1225/pdf?version=1680163084
Experimental Study on Electrical Conductivity of Several [C4mim][BF4] Ionic-Liquid-Based Nanocolloids,https://www.mdpi.com/2079-4991/13/7/1224/pdf?version=1680155738
Reduced Graphene Oxide and Gold Nanoparticles-Modified Electrochemical Aptasensor for Highly Sensitive Detection of Doxorubicin,https://www.mdpi.com/2079-4991/13/7/1223/pdf?version=1680142792
Effects of Oxygen on Lattice Defects in Single-Crystalline Mg2Si Thermoelectrics,https://www.mdpi.com/2079-4991/13/7/1222/pdf?version=1680145486
"Correction_ Lu et al. Performance Analysis of Metalenses Based on Three Kinds of Phase Compensation Techniques. Nanomaterials 2021, 11, 2091",https://www.mdpi.com/2079-4991/13/7/1213/pdf?version=1680155327
All-Tunicate Cellulose Film with Good Light Management Properties for High-Efficiency Organic Solar Cells,https://www.mdpi.com/2079-4991/13/7/1221/pdf?version=1680148436
"High-Performance, Degradable, Self-Healing Bio-Based Nanocomposite Coatings with Antibacterial and Antioxidant Properties",https://www.mdpi.com/2079-4991/13/7/1220/pdf?version=1680143542
Developing Mg-Gd-Dy-Ag-Zn-Zr Alloy with High Strength via Nano-Precipitation,https://www.mdpi.com/2079-4991/13/7/1219/pdf?version=1680248217
The Combined Effects of an External Field and Novel Functional Groups on the Structural and Electronic Properties of TMDs_Ti3C2 Heterostructures_ A First-Principles Study,https://www.mdpi.com/2079-4991/13/7/1218/pdf?version=1680140496
Additive Manufacturing of Co3Fe Nano-Probes for Magnetic Force Microscopy,https://www.mdpi.com/2079-4991/13/7/1217/pdf?version=1680092611
Surface-Enhanced Raman Analysis of Uric Acid and Hypoxanthine Analysis in Fractionated Bodily Fluids,https://www.mdpi.com/2079-4991/13/7/1216/pdf?version=1680089975
Novel Magnetic Composite Materials for Dental Structure Restoration Application,https://www.mdpi.com/2079-4991/13/7/1215/pdf?version=1680087588
Electrical and Recombination Properties of Polar Orthorhombic κ-Ga2O3 Films Prepared by Halide Vapor Phase Epitaxy,https://www.mdpi.com/2079-4991/13/7/1214/pdf?version=1680088663
Positive and Negative Changes in the Electrical Conductance Related to Hybrid Filler Distribution Gradient in Composite Flexible Thermoelectric Films Subjected to Bending,https://www.mdpi.com/2079-4991/13/7/1212/pdf?version=1680082664
Thermal and Radiation Stability in Nanocrystalline Cu,https://www.mdpi.com/2079-4991/13/7/1211/pdf?version=1680492413
Dopamine-Mediated Graphene Bridging Hexagonal Boron Nitride for Large-Scale Composite Films with Enhanced Thermal Conductivity and Electrical Insulation,https://www.mdpi.com/2079-4991/13/7/1210/pdf?version=1680492561
Unlocking the Power of Artificial Intelligence_ Accurate Zeta Potential Prediction Using Machine Learning,https://www.mdpi.com/2079-4991/13/7/1209/pdf?version=1680053799
Effect of Pulse Repetition Rate on Ultrafast Laser-Induced Modification of Sodium Germanate Glass,https://www.mdpi.com/2079-4991/13/7/1208/pdf?version=1680495777
Ultrafast Dynamics of Valley-Polarized Excitons in WSe2 Monolayer Studied by Few-Cycle Laser Pulses,https://www.mdpi.com/2079-4991/13/7/1207/pdf?version=1680057500
Advanced Cellulose–Nanocarbon Composite Films for High-Performance Triboelectric and Piezoelectric Nanogenerators,https://www.mdpi.com/2079-4991/13/7/1206/pdf?version=1680086070
Numerical Study on the Buckling Behavior of FG Porous Spherical Caps Reinforced by Graphene Platelets,https://www.mdpi.com/2079-4991/13/7/1205/pdf?version=1680005162
Application of Covalent Organic Frameworks (COFs) as Dyes and Additives for Dye-Sensitized Solar Cells (DSSCs),https://www.mdpi.com/2079-4991/13/7/1204/pdf?version=1680007483
Reconfigurable Single-Layer Graphene Radio Frequency Antenna Device Capable of Changing Resonant Frequency,https://www.mdpi.com/2079-4991/13/7/1203/pdf?version=1680011638
"Copper(II) and Cobalt(II) Complexes Based on Abietate Ligands from Pinus Resin_ Synthesis, Characterization and Their Antibacterial and Antiviral Activity against SARS-CoV-2",https://www.mdpi.com/2079-4991/13/7/1202/pdf?version=1679996327
Biogenic Synthesis of Cu-Mn Bimetallic Nanoparticles Using Pumpkin Seeds Extract and Their Characterization and Anticancer Efficacy,https://www.mdpi.com/2079-4991/13/7/1201/pdf?version=1679983719
Physicochemical Properties of Organic Molecular Ferroelectric Diisopropylammonium Chloride Thin Films,https://www.mdpi.com/2079-4991/13/7/1200/pdf?version=1680479504
Plasma Nitridation Effect on β-Ga2O3 Semiconductors,https://www.mdpi.com/2079-4991/13/7/1199/pdf?version=1679981698
Influence of Stress Jump Condition at the Interface Region of a Two-Layer Nanofluid Flow in a Microchannel with EDL Effects,https://www.mdpi.com/2079-4991/13/7/1198/pdf?version=1680001367
Synthesis and Physical Characteristics of Undoped and Potassium-Doped Cubic Tungsten Trioxide Nanowires through Thermal Evaporation,https://www.mdpi.com/2079-4991/13/7/1197/pdf?version=1680249785
Silicate Dissolution Mechanism from Metakaolinite Using Density Functional Theory,https://www.mdpi.com/2079-4991/13/7/1196/pdf?version=1679982427
Development of Carbon-Nanodot-Loaded PLA Nanofibers and Study of Their Barrier Performance for Medical Applications,https://www.mdpi.com/2079-4991/13/7/1195/pdf?version=1679964958
Preparation of Molybdenum Disulfide with Different Nanostructures and Its Adsorption Performance for Copper (Ⅱ) Ion in Water,https://www.mdpi.com/2079-4991/13/7/1194/pdf?version=1679919934
Co-Carbonized Waste Polythene_Sugarcane Bagasse Nanocomposite for Aqueous Environmental Remediation Applications,https://www.mdpi.com/2079-4991/13/7/1193/pdf?version=1679985040
Alkali-Etched NiCoAl-LDH with Improved Electrochemical Performance for Asymmetric Supercapacitors,https://www.mdpi.com/2079-4991/13/7/1192/pdf?version=1679917133
Optoelectrical Properties of Transparent Conductive Films Fabricated with Ag Nanoparticle-Suspended Emulsion under Various Formulations and Coating Conditions,https://www.mdpi.com/2079-4991/13/7/1191/pdf?version=1680177995
The Impact of Experimental Conditions on Cell Mechanics as Measured with Nanoindentation,https://www.mdpi.com/2079-4991/13/7/1190/pdf?version=1679915147
Effects of Palladium Precursors on the Activity of Palladium Nanocatalysts for the Oxidation of Volatile Organic Components,https://www.mdpi.com/2079-4991/13/7/1189/pdf?version=1679911844
"Promotion of the Efficient Electrocatalytic Production of H2O2 by N,O- Co-Doped Porous Carbon",https://www.mdpi.com/2079-4991/13/7/1188/pdf?version=1679991587
Signatures of Electric Field and Layer Separation Effects on the Spin-Valley Physics of MoSe2_WSe2 Heterobilayers_ From Energy Bands to Dipolar Excitons,https://www.mdpi.com/2079-4991/13/7/1187/pdf?version=1679908281
Synthesis of Hydrophobic Nanosized Silicon Dioxide with a Spherical Particle Shape and Its Application in Fire-Extinguishing Powder Compositions Based on Struvite,https://www.mdpi.com/2079-4991/13/7/1186/pdf?version=1679899688
Enlarged Interlayer Spacing of Marigold-Shaped 1T-MoS2 with Sulfur Vacancies via Oxygen-Assisted Phosphorus Embedding for Rechargeable Zinc-Ion Batteries,https://www.mdpi.com/2079-4991/13/7/1185/pdf?version=1679895991
"Continuous Flow Photocatalytic Hydrogen Production from Water Synergistically Activated by TiO2, Gold Nanoparticles, and Carbon Nanotubes",https://www.mdpi.com/2079-4991/13/7/1184/pdf?version=1679895518
Correlation Analysis between Strength and Defect of Nano-Cementitious Composites using Ultrasonic Pulse Velocity,https://www.mdpi.com/2079-4991/13/7/1183/pdf?version=1679897950
Heat Transfer and Fluids Properties of Nanofluids,https://www.mdpi.com/2079-4991/13/7/1182/pdf?version=1679887923
Electrospun Nanofibers Hybrid Wrinkled Micropyramidal Architectures for Elastic Self-Powered Tactile and Motion Sensors,https://www.mdpi.com/2079-4991/13/7/1181/pdf?version=1679823607
"The HIE-FDTD Method for Simulating Dispersion Media Represented by Drude, Debye, and Lorentz Models",https://www.mdpi.com/2079-4991/13/7/1180/pdf?version=1679966757
Preparation of Hydrated TiO2 Particles by Hydrothermal Hydrolysis of Mg_Al-Bearing TiOSO4 Solution,https://www.mdpi.com/2079-4991/13/7/1179/pdf?version=1679905452
Progress in Research and Application of Metal–Organic Gels_ A Review,https://www.mdpi.com/2079-4991/13/7/1178/pdf?version=1679745360
Silver Nanoclusters Tunable Visible Emission and Energy Transfer to Yb3+ Ions in Co-Doped GeO2-PbO Glasses for Photonic Applications,https://www.mdpi.com/2079-4991/13/7/1177/pdf?version=1679733399
Nanomaterial with Core–Shell Structure Composed of {P2W18O62} and Cobalt Homobenzotrizoate for Supercapacitors and H2O2-Sensing Applications,https://www.mdpi.com/2079-4991/13/7/1176/pdf?version=1679736291
Enhanced Diffractive Circular Dichroism from Stereoscopic Plasmonic Molecule Array,https://www.mdpi.com/2079-4991/13/7/1175/pdf?version=1679732264
Variations in Biodistribution and Acute Response of Differently Shaped Titania Nanoparticles in Healthy Rodents,https://www.mdpi.com/2079-4991/13/7/1174/pdf?version=1680052093
Glycerol Electro-Oxidation in Alkaline Medium with Pt-Fe_C Electrocatalysts Synthesized by the Polyol Method_ Increased Selectivity and Activity Provided by Less Expensive Catalysts,https://www.mdpi.com/2079-4991/13/7/1173/pdf?version=1679728822
Exploring Spin-Phonon Coupling in Magnetic 2D Metal-Organic Frameworks,https://www.mdpi.com/2079-4991/13/7/1172/pdf?version=1679984396
Challenges to Safe Nanomedicine Treatment,https://www.mdpi.com/2079-4991/13/7/1171/pdf?version=1679732034
Controlled Synthesis and Enhanced Gas Sensing Performance of Zinc-Doped Indium Oxide Nanowires,https://www.mdpi.com/2079-4991/13/7/1170/pdf?version=1680249506
Infrared Photodetection from 2D_3D van der Waals Heterostructures,https://www.mdpi.com/2079-4991/13/7/1169/pdf?version=1680488347
Tunable Raman Gain in Transparent Nanostructured Glass-Ceramic Based on Ba2NaNb5O15 †,https://www.mdpi.com/2079-4991/13/7/1168/pdf?version=1679991537
Sustainable Low-Cost Phosphorus Recovery Using Nanostructured Materials with Reusability Potential,https://www.mdpi.com/2079-4991/13/7/1167/pdf?version=1679989781
Encapsulated Peptides and Proteins with an Effect on Satiety,https://www.mdpi.com/2079-4991/13/7/1166/pdf?version=1679666854
A thorough Investigation of Rare-Earth Dy3+ Substituted Cobalt-Chromium Ferrite and Its Magnetoelectric Nanocomposite,https://www.mdpi.com/2079-4991/13/7/1165/pdf?version=1679981079
Design Strategy and Application of Deep Eutectic Solvents for Green Synthesis of Nanomaterials,https://www.mdpi.com/2079-4991/13/7/1164/pdf?version=1679987331
"Model of Chronoamperometric Response towards Glucose Sensing by Arrays of Gold Nanostructures Obtained by Laser, Thermal and Wet Processes",https://www.mdpi.com/2079-4991/13/7/1163/pdf?version=1680055889
Exceptional Sorption of Heavy Metals from Natural Water by Halloysite Particles_ A New Prospect of Highly Efficient Water Remediation,https://www.mdpi.com/2079-4991/13/7/1162/pdf?version=1679659981
Sodium Alginate–Aldehyde Cellulose Nanocrystal Composite Hydrogel for Doxycycline and Other Tetracycline Removal,https://www.mdpi.com/2079-4991/13/7/1161/pdf?version=1679880570
ZnS–rGO_CNF Free-Standing Anodes for SIBs_ Improved Electrochemical Performance at High C-Rate,https://www.mdpi.com/2079-4991/13/7/1160/pdf?version=1679656287
Charge Injection and Energy Transfer of Surface-Engineered InP_ZnSe_ZnS Quantum Dots,https://www.mdpi.com/2079-4991/13/7/1159/pdf?version=1679656774
Flexible Room-Temperature Ammonia Gas Sensors Based on PANI-MWCNTs_PDMS Film for Breathing Analysis and Food Safety,https://www.mdpi.com/2079-4991/13/7/1158/pdf?version=1679667860
Intense pH Sensitivity Modulation in Carbon Nanotube-Based Field-Effect Transistor by Non-Covalent Polyfluorene Functionalization,https://www.mdpi.com/2079-4991/13/7/1157/pdf?version=1679928530
Quasi-Freeform Metasurfaces for Wide-Angle Beam Deflecting and Splitting,https://www.mdpi.com/2079-4991/13/7/1156/pdf?version=1679652784
CO2 Hydrogenation_ Na Doping Promotes CO and Hydrocarbon Formation over Ru_m-ZrO2 at Elevated Pressures in Gas Phase Media,https://www.mdpi.com/2079-4991/13/7/1155/pdf?version=1679650570
Nanomaterials for Energy Harvesting,https://www.mdpi.com/2079-4991/13/7/1154/pdf?version=1679639180
Editorial for Special Issue “Cancer Treatment via Nanotherapy”,https://www.mdpi.com/2079-4991/13/7/1153/pdf?version=1679629608
Characterization of Large-Energy-Bandgap Methylammonium Lead Tribromide (MAPbBr3) Perovskite Solar Cells,https://www.mdpi.com/2079-4991/13/7/1152/pdf?version=1679627837
Magnetic Nanocomposites for the Remote Activation of Sulfate Radicals for the Removal of Rhodamine B,https://www.mdpi.com/2079-4991/13/7/1151/pdf?version=1679640078
Designing an Innovative Electrospinning Strategy to Generate PHBV Nanofiber Scaffolds with a Radially Oriented Fibrous Pattern,https://www.mdpi.com/2079-4991/13/7/1150/pdf?version=1679661404
Xenogenic Implantation of Human Mesenchymal Stromal Cells Using a Novel 3D-Printed Scaffold of PLGA and Graphene Leads to a Significant Increase in Bone Mineralization in a Rat Segmental Femoral Bone Defect,https://www.mdpi.com/2079-4991/13/7/1149/pdf?version=1679633297
"Oxidation of Methanol and Dichloromethane on TiO2-CeO2-CuO, TiO2-CeO2 and TiO2-CuO@VUKOPOR®A Ceramic Foams",https://www.mdpi.com/2079-4991/13/7/1148/pdf?version=1679668491
Enhanced Water Adsorption of MIL-101(Cr) by Metal-Organic Polyhedral Encapsulation for Adsorption Cooling,https://www.mdpi.com/2079-4991/13/7/1147/pdf?version=1679623412
Nano-Silica Bubbled Structure Based Durable and Flexible Superhydrophobic Electrospun Nanofibrous Membrane for Extensive Functional Applications,https://www.mdpi.com/2079-4991/13/7/1146/pdf?version=1679570683
"Efficient Removal of Congo Red, Methylene Blue and Pb(II) by Hydrochar–MgAlLDH Nanocomposite_ Synthesis, Performance and Mechanism",https://www.mdpi.com/2079-4991/13/7/1145/pdf?version=1679569274
TiO2-Coated Silicon Nanoparticle Core-Shell Structure for High-Capacity Lithium-Ion Battery Anode Materials,https://www.mdpi.com/2079-4991/13/7/1144/pdf?version=1679562922
Analysis of Influencing Factors in the Preparation of Mullite Whiskers from Recovering Silicon-Rich Waste under Low-Temperature Conditions,https://www.mdpi.com/2079-4991/13/7/1143/pdf?version=1680257020
Synergistic Effects of Magnetic Z-Scheme g-C3N4_CoFe2O4 Nanofibres with Controllable Morphology on Photocatalytic Activity,https://www.mdpi.com/2079-4991/13/7/1142/pdf?version=1679555806
A Review on the Progress of Optoelectronic Devices Based on TiO2 Thin Films and Nanomaterials,https://www.mdpi.com/2079-4991/13/7/1141/pdf?version=1679992092
Passing of Nanocarriers across the Histohematic Barriers_ Current Approaches for Tumor Theranostics,https://www.mdpi.com/2079-4991/13/7/1140/pdf?version=1679554174
Anti-Icing Property of Superhydrophobic Nanostructured Brass via Deposition of Silica Nanoparticles and Nanolaser Treatment,https://www.mdpi.com/2079-4991/13/7/1139/pdf?version=1679540817
Editorial for Special Issue “Nano-Bioremediation Approaches for Degraded Soils and Sustainable Crop Production”,https://www.mdpi.com/2079-4991/13/7/1138/pdf?version=1679537424
