name,path
Supramolecular Nanostructures Based on Perylene Diimide Bioconjugates_ From Self-Assembly to Applications,https://www.mdpi.com/2079-4991/12/7/1223/pdf?version=1649163016
Magnetic Resonance Imaging of Transplanted Porcine Neonatal Pancreatic Cell Clusters Labeled with Exendin-4-Conjugated Manganese Magnetism-Engineered ,https://www.mdpi.com/2079-4991/12/7/1222/pdf?version=1649163002
Intranasal Administration of Catechol-Based Pt(IV) Coordination Polymer Nanoparticles for Glioblastoma Therapy,https://www.mdpi.com/2079-4991/12/7/1221/pdf?version=1649241407
Engineered Cu-PEN Composites at the Nanoscale_ Preparation and Characterisation,https://www.mdpi.com/2079-4991/12/7/1220/pdf?version=1649208789
Single- and Twin-Photons Emitted from Fiber-Coupled Quantum Dots in a Distributed Bragg Reflector Cavity,https://www.mdpi.com/2079-4991/12/7/1219/pdf?version=1649157202
Low-Temperature (≤500 °C) Complementary Schottky Source_Drain FinFETs for 3D Sequential Integration,https://www.mdpi.com/2079-4991/12/7/1218/pdf?version=1649162381
Effectiveness of Direct Laser Interference Patterning and Peptide Immobilization on Endothelial Cell Migration for Cardio-Vascular Applications_ An In,https://www.mdpi.com/2079-4991/12/7/1217/pdf?version=1649155984
Aqueous Solution-Processed Nanometer-Thin Crystalline Indium Ytterbium Oxide Thin-Film Transistors,https://www.mdpi.com/2079-4991/12/7/1216/pdf?version=1649156116
Synthesis and Characterization of Pyrazole-Enriched Cationic Nanoparticles as New Promising Antibacterial Agent by Mutual Cooperation,https://www.mdpi.com/2079-4991/12/7/1215/pdf?version=1649152939
Engineered Nanoparticle-Protein Interactions Influence Protein Structural Integrity and Biological Significance,https://www.mdpi.com/2079-4991/12/7/1214/pdf?version=1649649649
Eco-Friendly Disposable WS2 Paper Sensor for Sub-ppm NO2 Detection at Room Temperature,https://www.mdpi.com/2079-4991/12/7/1213/pdf?version=1649211942
The Use of H2 in Catalytic Bromate Reduction by Nanoscale Heterogeneous Catalysts,https://www.mdpi.com/2079-4991/12/7/1212/pdf?version=1649095503
Copper(II)-Doped Carbon Dots as Catalyst for Ozone Degradation of Textile Dyes,https://www.mdpi.com/2079-4991/12/7/1211/pdf?version=1649398032
Ultra-Fine Ruthenium Oxide Quantum Dots_Reduced Graphene Oxide Composite as Electrodes for High-Performance Supercapacitors,https://www.mdpi.com/2079-4991/12/7/1210/pdf?version=1649378686
Bromide and Chloride Ionic Liquids Applied to Enhance the Vulcanization and Performance of Natural Rubber Biocomposites Filled with Nanosized Silica,https://www.mdpi.com/2079-4991/12/7/1209/pdf?version=1649407265
Chemical Vapor Deposition-Fabricated Manganese-Doped and Potassium-Doped Hexagonal Tungsten Trioxide Nanowires with Enhanced Gas Sensing and Photocata,https://www.mdpi.com/2079-4991/12/7/1208/pdf?version=1649238088
Heat Transfer of Hybrid Nanomaterials Base Maxwell Micropolar Fluid Flow over an Exponentially Stretching Surface,https://www.mdpi.com/2079-4991/12/7/1207/pdf?version=1649073552
Synthesis and Nanoarchitectonics of Novel Squaraine Derivatives for Organic Photovoltaic Devices,https://www.mdpi.com/2079-4991/12/7/1206/pdf?version=1649211542
Construction of Petal-Like Ag NWs@NiCoP with Three-Dimensional Core-Shell Structure for Overall Water Splitting,https://www.mdpi.com/2079-4991/12/7/1205/pdf?version=1649058785
Heat Transfer Analysis of Nanostructured Material Flow over an Exponentially Stretching Surface_ A Comparative Study,https://www.mdpi.com/2079-4991/12/7/1204/pdf?version=1649249275
Revisiting the Rate-Dependent Mechanical Response of Typical Silicon Structures via Molecular Dynamics,https://www.mdpi.com/2079-4991/12/7/1203/pdf?version=1649209918
Graphene Oxide-Coated Metal–Insulator–Metal SERS Substrates for Trace Melamine Detection,https://www.mdpi.com/2079-4991/12/7/1202/pdf?version=1648983733
Fabrication and Photocatalytic Properties of Zinc Tin Oxide Nanowires Decorated with Silver Nanoparticles,https://www.mdpi.com/2079-4991/12/7/1201/pdf?version=1649408549
Smart MXene Quantum Dot-Based Nanosystems for Biomedical Applications,https://www.mdpi.com/2079-4991/12/7/1200/pdf?version=1648978463
In Situ Synthesis of Carbon Nanotube–Steel Slag Composite for Pb(II) and Cu(II) Removal from Aqueous Solution,https://www.mdpi.com/2079-4991/12/7/1199/pdf?version=1648979618
Enhanced Photocatalytic and Photokilling Activities of Cu-Doped TiO2 Nanoparticles,https://www.mdpi.com/2079-4991/12/7/1198/pdf?version=1648976393
Low-Temperature PECVD Growth of Germanium for Mode-Locking of Er-Doped Fiber Laser,https://www.mdpi.com/2079-4991/12/7/1197/pdf?version=1648973564
Applications and Prospects of Nanotechnology in Food and Cosmetics Preservation,https://www.mdpi.com/2079-4991/12/7/1196/pdf?version=1649424047
Current Methods in the Study of Nanomaterials for Bone Regeneration,https://www.mdpi.com/2079-4991/12/7/1195/pdf?version=1648906482
Study on Irradiation Response of Nanocrystalline Phase in Sm-Doping Fluorapatite Glass-Ceramics under He Ion Irradiation,https://www.mdpi.com/2079-4991/12/7/1194/pdf?version=1648896014
Electrocatalytic Reduction of CO2 in Water by a Palladium-Containing Metallopolymer,https://www.mdpi.com/2079-4991/12/7/1193/pdf?version=1648894858
Nano-AgCu Alloy on Wood Surface for Mold Resistance,https://www.mdpi.com/2079-4991/12/7/1192/pdf?version=1648894280
Wafer-Scale Fabrication and Transfer of Porous Silicon Films as Flexible Nanomaterials for Sensing Application,https://www.mdpi.com/2079-4991/12/7/1191/pdf?version=1649403654
Antibacterial Activity of Silver and Gold Particles Formed on Titania Thin Films,https://www.mdpi.com/2079-4991/12/7/1190/pdf?version=1648891728
Nanoparticles for Bio-Medical Applications,https://www.mdpi.com/2079-4991/12/7/1189/pdf?version=1648886126
Solvent Etching Process for Graphitic Carbon Nitride Photocatalysts Containing Platinum Cocatalyst_ Effects of Water Hydrolysis on Photocatalytic Prop,https://www.mdpi.com/2079-4991/12/7/1188/pdf?version=1648878556
Fabrication of Mn3O4-CeO2-rGO as Nanocatalyst for Electro-Oxidation of Methanol,https://www.mdpi.com/2079-4991/12/7/1187/pdf?version=1648881691
Large-Area Nanopillar Arrays by Glancing Angle Deposition with Tailored Magnetic Properties,https://www.mdpi.com/2079-4991/12/7/1186/pdf?version=1648885226
A Study on UVC Photodetector Using Mixed-Cation Perovskite with High Detection Rate as Light-Absorption Layer,https://www.mdpi.com/2079-4991/12/7/1185/pdf?version=1649209381
Effect of Fiber Mass Fraction on Microstructure and Properties of 2D CF-GO_EP Composite Prepared by VIHPS,https://www.mdpi.com/2079-4991/12/7/1184/pdf?version=1648865697
Preparation and Characterization of Blank and Nerolidol-Loaded Chitosan–Alginate Nanoparticles,https://www.mdpi.com/2079-4991/12/7/1183/pdf?version=1648861859
Preparation of Boron_Sulfur-Codoped Porous Carbon Derived from Biological Wastes and Its Application in a Supercapacitor,https://www.mdpi.com/2079-4991/12/7/1182/pdf?version=1648817336
Enhanced Stability and Mechanical Properties of a Graphene–Protein Nanocomposite Film by a Facile Non-Covalent Self-Assembly Approach,https://www.mdpi.com/2079-4991/12/7/1181/pdf?version=1649401112
Engineering the Aggregation of Dyes on Ligand-Shell Protected Gold Nanoparticles to Promote Plexcitons Formation,https://www.mdpi.com/2079-4991/12/7/1180/pdf?version=1648808942
Effect of Mg Doping on the Physical Properties of Fe2O3 Thin Films for Photocatalytic Devices,https://www.mdpi.com/2079-4991/12/7/1179/pdf?version=1648806658
Complex Study of Magnetization Reversal Mechanisms of FeNi_FeMn Bilayers Depending on Growth Conditions,https://www.mdpi.com/2079-4991/12/7/1178/pdf?version=1648804374
Feeding Alginate-Coated Liquid Metal Nanodroplets to Silkworms for Highly Stretchable Silk Fibers,https://www.mdpi.com/2079-4991/12/7/1177/pdf?version=1648802429
Relationship between the Formation of Magnetic Clusters and Hexagonal Phase of Gold Matrix in AuxFe1−x Nanophase Thin Films,https://www.mdpi.com/2079-4991/12/7/1176/pdf?version=1648799648
Novel Magnetic Properties in Curved Geometries,https://www.mdpi.com/2079-4991/12/7/1175/pdf?version=1648798482
Exciton Up-Conversion by Well-Distributed Carbon Quantum Dots in Luminescent Materials for an Efficient Organic Light-Emitting Diode,https://www.mdpi.com/2079-4991/12/7/1174/pdf?version=1649399708
Morphology Effect of Bismuth Vanadate on Electrochemical Sensing for the Detection of Paracetamol,https://www.mdpi.com/2079-4991/12/7/1173/pdf?version=1648793806
Synthesis of Porous Hollow Organosilica Particles with Tunable Shell Thickness,https://www.mdpi.com/2079-4991/12/7/1172/pdf?version=1648792985
"Piezoelectric Materials_ Properties, Advancements, and Design Strategies for High-Temperature Applications",https://www.mdpi.com/2079-4991/12/7/1171/pdf?version=1648786506
Piezoelectric Effect Enhanced Photocatalytic Activity of Pt_Bi3.4Gd0.6Ti3O12 Plasmonic Photocatalysis,https://www.mdpi.com/2079-4991/12/7/1170/pdf?version=1648781804
Optically Controlled Terahertz Dynamic Beam Splitter with Adjustable Split Ratio,https://www.mdpi.com/2079-4991/12/7/1169/pdf?version=1648800699
A Non-Resonant Piezoelectric–Electromagnetic–Triboelectric Hybrid Energy Harvester for Low-Frequency Human Motions,https://www.mdpi.com/2079-4991/12/7/1168/pdf?version=1648734597
Structural Engineering Effects on Hump Characteristics of ZnO_InSnO Heterojunction Thin-Film Transistors,https://www.mdpi.com/2079-4991/12/7/1167/pdf?version=1648733884
Silkworm Protein-Derived Nitrogen-Doped Carbon-Coated Li[Ni0.8Co0.15Al0.05]O2 for Lithium-Ion Batteries,https://www.mdpi.com/2079-4991/12/7/1166/pdf?version=1648800953
Manufacturing a TiO2-Based Semiconductor Film with Nanofluid Pool Boiling and Sintering Processes toward Solar-Cell Applications,https://www.mdpi.com/2079-4991/12/7/1165/pdf?version=1648728851
Changes in Number and Antibacterial Activity of Silver Nanoparticles on the Surface of Suture Materials during Cyclic Freezing,https://www.mdpi.com/2079-4991/12/7/1164/pdf?version=1648742642
Nickel-Fullerene Nanocomposites as Thermoelectric Materials,https://www.mdpi.com/2079-4991/12/7/1163/pdf?version=1648738512
Microporous N-Doped Carbon Obtained from Salt Melt Pyrolysis of Chitosan toward Supercapacitor and Oxygen Reduction Catalysts,https://www.mdpi.com/2079-4991/12/7/1162/pdf?version=1648867091
Synthesis of BiOI_Mordenite Composites for Photocatalytic Treatment of Organic Pollutants Present in Agro-Industrial Wastewater,https://www.mdpi.com/2079-4991/12/7/1161/pdf?version=1648726048
MoSe2-WS2 Nanostructure for an Efficient Hydrogen Generation under White Light LED Irradiation,https://www.mdpi.com/2079-4991/12/7/1160/pdf?version=1648733690
Magnonic Metamaterials for Spin-Wave Control with Inhomogeneous Dzyaloshinskii–Moriya Interactions,https://www.mdpi.com/2079-4991/12/7/1159/pdf?version=1649409762
Synthesis of Superionic Conductive Li1+x+yAlxSiyTi2−xP3−yO12 Solid Electrolytes,https://www.mdpi.com/2079-4991/12/7/1158/pdf?version=1649403850
Electrochemical Sensor Nanoarchitectonics for Sensitive Detection of Uric Acid in Human Whole Blood Based on Screen-Printed Carbon Electrode Equipped ,https://www.mdpi.com/2079-4991/12/7/1157/pdf?version=1648716527
In-Situ Monitoring the SERS Spectra of para-Aminothiophenol Adsorbed on Plasmon-Tunable Au@Ag Core–Shell Nanostars,https://www.mdpi.com/2079-4991/12/7/1156/pdf?version=1648716369
Synergistic Enhancement Properties of a Flexible Integrated PAN_PVDF Piezoelectric Sensor for Human Posture Recognition,https://www.mdpi.com/2079-4991/12/7/1155/pdf?version=1648777977
Laser-Induced Plasmonic Nanobubbles and Microbubbles in Gold Nanorod Colloidal Solution,https://www.mdpi.com/2079-4991/12/7/1154/pdf?version=1648714803
Streamlined Fabrication of Hybrid Lipid Bilayer Membranes on Titanium Oxide Surfaces_ A Comparison of One- and Two-Tail SAM Molecules,https://www.mdpi.com/2079-4991/12/7/1153/pdf?version=1648708136
Convective Heat Transfer Analysis for Aluminum Oxide (Al2O3)- and Ferro (Fe3O4)-Based Nano-Fluid over a Curved Stretching Sheet,https://www.mdpi.com/2079-4991/12/7/1152/pdf?version=1648811638
Aspartic Acid Stabilized Iron Oxide Nanoparticles for Biomedical Applications,https://www.mdpi.com/2079-4991/12/7/1151/pdf?version=1648721345
Colorimetric Nanoparticle-Embedded Hydrogels for a Biosensing Platform,https://www.mdpi.com/2079-4991/12/7/1150/pdf?version=1648687704
Graphene Oxide Thin Films with Drug Delivery Function,https://www.mdpi.com/2079-4991/12/7/1149/pdf?version=1648638785
Enhancement of Casimir Friction between Graphene-Covered Topological Insulator,https://www.mdpi.com/2079-4991/12/7/1148/pdf?version=1648636462
α-Fe2O3 Nanoparticles Aided-Dual Conversion for Self-Powered Bio-Based Photodetector,https://www.mdpi.com/2079-4991/12/7/1147/pdf?version=1648634099
Lipid-Based Nano-Sized Cargos as a Promising Strategy in Bone Complications_ A Review,https://www.mdpi.com/2079-4991/12/7/1146/pdf?version=1648632666
Polydopamine-Coated Magnetic Iron Oxide Nanoparticles_ From Design to Applications,https://www.mdpi.com/2079-4991/12/7/1145/pdf?version=1649290582
Excitation of Surface Plasmon Polariton Modes with Double-Layer Gratings of Graphene,https://www.mdpi.com/2079-4991/12/7/1144/pdf?version=1648622850
Synthesis and Characterization of Biopolyol-Based Waterborne Polyurethane Modified through Complexation with Chitosan,https://www.mdpi.com/2079-4991/12/7/1143/pdf?version=1648622364
Metal-organic Framework ZIF-67 Functionalized MXene for Enhancing the Fire Safety of Thermoplastic Polyurethanes,https://www.mdpi.com/2079-4991/12/7/1142/pdf?version=1648563694
Phosphorus-Doped Graphene Electrocatalysts for Oxygen Reduction Reaction,https://www.mdpi.com/2079-4991/12/7/1141/pdf?version=1648561888
Bio-Inspired Nanostructured Ti-6Al-4V Alloy_ The Role of Two Alkaline Etchants and the Hydrothermal Processing Duration on Antibacterial Activity,https://www.mdpi.com/2079-4991/12/7/1140/pdf?version=1648639375
Multiscale Mechanical Performance of Wood_ From Nano- to Macro-Scale across Structure Hierarchy and Size Effects,https://www.mdpi.com/2079-4991/12/7/1139/pdf?version=1648559785
Nitrites Detection with Sensors Processed via Matrix-Assisted Pulsed Laser Evaporation,https://www.mdpi.com/2079-4991/12/7/1138/pdf?version=1648614477
A Bilayer Skin-Inspired Hydrogel with Strong Bonding Interface,https://www.mdpi.com/2079-4991/12/7/1137/pdf?version=1649665480
Multifunctionalized Mesostructured Silica Nanoparticles Containing Mn2 Complex for Improved Catalase-Mimicking Activity in Water,https://www.mdpi.com/2079-4991/12/7/1136/pdf?version=1648612308
Characteristics of Solar Wind Radiation Damage in Lunar Soil_ PAT and TEM Study,https://www.mdpi.com/2079-4991/12/7/1135/pdf?version=1648552837
A Facile and General Approach to Enhance Water Resistance of Metal-Organic Frameworks by the Post-Modification with Aminopropyltriethoxylsilane,https://www.mdpi.com/2079-4991/12/7/1134/pdf?version=1648553319
"Inverse ISAsomes in Bio-Compatible Oils—Exploring Formulations in Squalane, Triolein and Olive Oil",https://www.mdpi.com/2079-4991/12/7/1133/pdf?version=1648619827
A Study to Improve the Performance of Mixed Cation–Halide Perovskite-Based UVC Photodetectors,https://www.mdpi.com/2079-4991/12/7/1132/pdf?version=1648715205
The Anodization of Thin Titania Layers as a Facile Process towards Semitransparent and Ordered Electrode Material,https://www.mdpi.com/2079-4991/12/7/1131/pdf?version=1648693042
Nonmetallic Active Sites on Nickel Phosphide in Oxygen Evolution Reaction,https://www.mdpi.com/2079-4991/12/7/1130/pdf?version=1649311933
Recent Trends and Advances of Co3O4 Nanoparticles in Environmental Remediation of Bacteria in Wastewater,https://www.mdpi.com/2079-4991/12/7/1129/pdf?version=1648554807
Transport Properties of Methyl-Terminated Germanane Microcrystallites,https://www.mdpi.com/2079-4991/12/7/1128/pdf?version=1648548371
Direct Laser Writing of Copper Micropatterns from Deep Eutectic Solvents Using Pulsed near-IR Radiation,https://www.mdpi.com/2079-4991/12/7/1127/pdf?version=1649300510
A Comparison of the Genotoxic Effects of Gold Nanoparticles Functionalized with Seven Different Ligands in Cultured Human Hepatocellular Carcinoma Cel,https://www.mdpi.com/2079-4991/12/7/1126/pdf?version=1649301568
Water-Processed Ultrathin Crystalline Indium–Boron–Oxide Channel for High-Performance Thin-Film Transistor Applications,https://www.mdpi.com/2079-4991/12/7/1125/pdf?version=1648547468
Morphologically Controllable Hierarchical ZnO Microspheres Catalyst and Its Photocatalytic Activity,https://www.mdpi.com/2079-4991/12/7/1124/pdf?version=1648633086
Research Progress on Sound Absorption of Electrospun Fibrous Composite Materials,https://www.mdpi.com/2079-4991/12/7/1123/pdf?version=1648525559
In Situ Construction of Bronze_Anatase TiO2 Homogeneous Heterojunctions and Their Photocatalytic Performances,https://www.mdpi.com/2079-4991/12/7/1122/pdf?version=1648522854
A Non-Volatile Tunable Ultra-Compact Silicon Photonic Logic Gate,https://www.mdpi.com/2079-4991/12/7/1121/pdf?version=1648631858
Influences of RF Magnetron Sputtering Power and Gas Flow Rate on a High Conductivity and Low Drift Rate of Tungsten-Rhenium Thin-Film Thermocouples,https://www.mdpi.com/2079-4991/12/7/1120/pdf?version=1648553083
Electric Properties of Multiwalled Carbon Nanotubes Dispersed in Liquid Crystals and Their Influence on Freedericksz Transitions,https://www.mdpi.com/2079-4991/12/7/1119/pdf?version=1648534333
Efficient Decrease in Corrosion of Steel in 0.1 M HCl Medium Realized by a Coating with Thin Layers of MnTa2O6 and Porphyrins Using Suitable Laser-Typ,https://www.mdpi.com/2079-4991/12/7/1118/pdf?version=1648474825
Low-Threshold Optical Bistability in the Graphene-Oxide Integrated Asymmetric Nanocavity at Visible Light Frequencies,https://www.mdpi.com/2079-4991/12/7/1117/pdf?version=1648531835
Tailored Uniaxial Alignment of Nanowires Based on Off-Center Spin-Coating for Flexible and Transparent Field-Effect Transistors,https://www.mdpi.com/2079-4991/12/7/1116/pdf?version=1648536090
Recent Advances in Green Synthesis of Ag NPs for Extenuating Antimicrobial Resistance,https://www.mdpi.com/2079-4991/12/7/1115/pdf?version=1648712197
Theoretical Analysis of Terahertz Frequency Multiplier Based on Semiconductor Superlattices,https://www.mdpi.com/2079-4991/12/7/1114/pdf?version=1648465936
Observation of Spin-Glass-like Behavior over a Wide Temperature Range in Single-Domain Nickel-Substituted Cobalt Ferrite Nanoparticles,https://www.mdpi.com/2079-4991/12/7/1113/pdf?version=1649213079
Nanopesticide Formulation from Pyraclostrobin and Graphene Oxide as a Nanocarrier and Application in Controlling Plant Fungal Pathogens,https://www.mdpi.com/2079-4991/12/7/1112/pdf?version=1648463010
Chemoresistive Sensors for Cellular Type Discrimination Based on Their Exhalations,https://www.mdpi.com/2079-4991/12/7/1111/pdf?version=1648477912
Vanadium and Manganese Carbonyls as Precursors in Electron-Induced and Thermal Deposition Processes,https://www.mdpi.com/2079-4991/12/7/1110/pdf?version=1648462311
The Impact of Thermal Radiation on Maxwell Hybrid Nanofluids in the Stagnation Region,https://www.mdpi.com/2079-4991/12/7/1109/pdf?version=1648458059
Analytical Investigation of the Time-Dependent Stagnation Point Flow of a CNT Nanofluid over a Stretching Surface,https://www.mdpi.com/2079-4991/12/7/1108/pdf?version=1648455239
Phase Transformation in TiNi Nano-Wafers for Nanomechanical Devices with Shape Memory Effect,https://www.mdpi.com/2079-4991/12/7/1107/pdf?version=1648454645
Preparation of Hollow Niobium Oxide Nanospheres with Enhanced Catalytic Activity for Oxidative Desulfurization,https://www.mdpi.com/2079-4991/12/7/1106/pdf?version=1648446376
Wool-Based Carbon Fiber_MoS2 Composite Prepared by Low-Temperature Catalytic Hydrothermal Method and Its Application in the Field of Gas Sensors,https://www.mdpi.com/2079-4991/12/7/1105/pdf?version=1648441539
Date-Palm-Derived Cellulose Nanocrystals as Reinforcing Agents for Poly(vinyl alcohol)_Guar-Gum-Based Phase-Separated Composite Films,https://www.mdpi.com/2079-4991/12/7/1104/pdf?version=1648886407
Eco-Friendly NiO_Polydopamine Nanocomposite for Efficient Removal of Dyes from Wastewater,https://www.mdpi.com/2079-4991/12/7/1103/pdf?version=1648384928
Application of Green Gold Nanoparticles in Cancer Therapy and Diagnosis,https://www.mdpi.com/2079-4991/12/7/1102/pdf?version=1648384044
Measurement of the Photothermal Conversion Efficiency of CNT Films Utilizing a Raman Spectrum,https://www.mdpi.com/2079-4991/12/7/1101/pdf?version=1648450397
Asymmetric Electrokinetic Energy Conversion in Slip Conical Nanopores,https://www.mdpi.com/2079-4991/12/7/1100/pdf?version=1648374758
Recent Advances in the Gastrointestinal Fate of Organic and Inorganic Nanoparticles in Foods,https://www.mdpi.com/2079-4991/12/7/1099/pdf?version=1648372828
MOF-Derived Ultrathin Cobalt Molybdenum Phosphide Nanosheets for Efficient Electrochemical Overall Water Splitting,https://www.mdpi.com/2079-4991/12/7/1098/pdf?version=1648373698
Substantial Improvement of Color-Rendering Properties of Conventional White LEDs Using Remote-Type Red Quantum-Dot Caps,https://www.mdpi.com/2079-4991/12/7/1097/pdf?version=1648363565
Formulation and In Vitro Efficacy Assessment of Teucrium marum Extract Loading Hyalurosomes Enriched with Tween 80 and Glycerol,https://www.mdpi.com/2079-4991/12/7/1096/pdf?version=1648294709
The Effect of Ag-Decoration on rGO_Water Nanofluid Thermal Conductivity and Viscosity,https://www.mdpi.com/2079-4991/12/7/1095/pdf?version=1648600588
Synchronous Defect and Interface Engineering of NiMoO4 Nanowire Arrays for High-Performance Supercapacitors,https://www.mdpi.com/2079-4991/12/7/1094/pdf?version=1648296459
Suspended Multifunctional Nanocellulose as Additive for Mortars,https://www.mdpi.com/2079-4991/12/7/1093/pdf?version=1648290033
Comparing Thickness and Doping-Induced Effects on the Normal States of Infinite-Layer Electron-Doped Cuprates_ Is There Anything to Learn_,https://www.mdpi.com/2079-4991/12/7/1092/pdf?version=1648294186
Quantitative Detection of Mastitis Factor IL-6 in Dairy Cow Using the SERS Improved Immunofiltration Assay,https://www.mdpi.com/2079-4991/12/7/1091/pdf?version=1648603219
Understanding the Morphological Evolution of InSb Nanoflags Synthesized in Regular Arrays by Chemical Beam Epitaxy,https://www.mdpi.com/2079-4991/12/7/1090/pdf?version=1648285412
NiMnO3 Anchored on Reduced Graphene Oxide Nanosheets_ A New High-Performance Microwave Absorbing Material,https://www.mdpi.com/2079-4991/12/7/1089/pdf?version=1648286185
Dosimetric Performance of Poly(vinyl alcohol)_Silver Nanoparticles Hybrid Nanomaterials for Colorimetric Sensing of Gamma Radiation,https://www.mdpi.com/2079-4991/12/7/1088/pdf?version=1648448064
Transport Simulation of Graphene Devices with a Generic Potential in the Presence of an Orthogonal Magnetic Field,https://www.mdpi.com/2079-4991/12/7/1087/pdf?version=1649165455
Preparation of Hybrid Sol-Gel Materials Based on Living Cells of Microorganisms and Their Application in Nanotechnology,https://www.mdpi.com/2079-4991/12/7/1086/pdf?version=1648215404
Antibacterial Activity of Polyaniline Coated in the Patterned Film Depending on the Surface Morphology and Acidic Dopant,https://www.mdpi.com/2079-4991/12/7/1085/pdf?version=1648453917
Spheres-in-Grating Assemblies with Altered Photoluminescence and Wetting Properties,https://www.mdpi.com/2079-4991/12/7/1084/pdf?version=1648437555
Silicon Thermo-Optic Switches with Graphene Heaters Operating at Mid-Infrared Waveband,https://www.mdpi.com/2079-4991/12/7/1083/pdf?version=1648216096
"Recent Advancement in Biofluid-Based Glucose Sensors Using Invasive, Minimally Invasive, and Non-Invasive Technologies_ A Review",https://www.mdpi.com/2079-4991/12/7/1082/pdf?version=1648546285
"A Theoretical Study of Fe Adsorbed on Pure and Nonmetal (N, F, P, S, Cl)-Doped Ti3C2O2 for Electrocatalytic Nitrogen Reduction",https://www.mdpi.com/2079-4991/12/7/1081/pdf?version=1648534621
"Waves Propagating in Nano-Layered Phononic Crystals with Flexoelectricity, Microstructure, and Micro-Inertia Effects",https://www.mdpi.com/2079-4991/12/7/1080/pdf?version=1648449587
Optimization of Platinum Nanoparticles (PtNPs) Synthesis by Acid Phosphatase Mediated Eco-Benign Combined with Photocatalytic and Bioactivity Assessme,https://www.mdpi.com/2079-4991/12/7/1079/pdf?version=1648462789
Synthesis and Characterization of Titanium Oxide Nanoparticles with a Novel Biogenic Process for Dental Application,https://www.mdpi.com/2079-4991/12/7/1078/pdf?version=1726190346
Electrospun Nanofiber Membranes for Air Filtration_ A Review,https://www.mdpi.com/2079-4991/12/7/1077/pdf?version=1648199023
Ionic Liquid@Metal-Organic Framework as a Solid Electrolyte in a Lithium-Ion Battery_ Current Performance and Perspective at Molecular Level,https://www.mdpi.com/2079-4991/12/7/1076/pdf?version=1648198665
The Image Identification Application with HfO2-Based Replaceable 1T1R Neural Networks,https://www.mdpi.com/2079-4991/12/7/1075/pdf?version=1648196864
Improving the Photocatalytic Activity of Mesoporous Titania Films through the Formation of WS2_TiO2 Nano-Heterostructures,https://www.mdpi.com/2079-4991/12/7/1074/pdf?version=1648188967
Curcumin and Quercetin-Loaded Lipid Nanocarriers_ Development of Omega-3 Mucoadhesive Nanoemulsions for Intranasal Administration,https://www.mdpi.com/2079-4991/12/7/1073/pdf?version=1648175120
Multi-Bit Biomemristic Behavior for Neutral Polysaccharide Dextran Blended with Chitosan,https://www.mdpi.com/2079-4991/12/7/1072/pdf?version=1648203702
